58320.4836343,17.3570328,0.0218064208
58323.483287,17.3553391,0.0217856374
58330.4191782,17.3710098,0.0219792016
58335.4591898,17.3614311,0.0218605287
58338.4974306,17.3973618,0.0223115198
58342.4785532,17.3877182,0.0221889056
58342.4794676,17.3651237,0.0219061524
58343.4805208,17.3622932,0.0218711607
58344.4594444,17.3533974,0.021761857
58345.4804977,17.3909378,0.0222297125
58345.4814468,17.3720093,0.021991659
58346.4214931,17.4089241,0.0224600527
58347.4585301,17.3937912,0.0222659931
58348.4190972,17.4012241,0.0223609526
58348.42,17.4065723,0.0224297009
58349.4991898,17.3967514,0.0223037247
58351.5014352,17.4455872,0.0229422897
58351.5041898,17.4433193,0.022911964
58352.5039468,17.4457474,0.0229444485
58353.4020255,17.4350395,0.0228017848
58353.4825231,17.4019089,0.0223697275
58354.4373148,17.4337578,0.0227848124
58355.3935069,17.4635696,0.023185188
58355.3944213,17.4547215,0.0230651498
58355.4791204,17.4923344,0.0235826373
58356.4367245,17.4655666,0.0232124198
58356.4792708,17.4776649,0.0233785603
58357.4187269,17.465313,0.0232089721
58357.4829977,17.4791641,0.0233992897
58358.4389815,17.4233246,0.0226474144
58358.4399074,17.4711285,0.023288561
58359.4391319,17.5177345,0.0239428878
58362.4388889,17.4741058,0.0233294945
58362.4398032,17.4517174,0.0230246279
58363.4627894,17.4581528,0.0231115744
58365.4997917,17.4302521,0.0227384847
58366.4977778,17.3921013,0.0222444907
58367.4818056,17.3957863,0.0222914033
58368.4368634,17.4318504,0.0227595903
58368.4377778,17.4152718,0.0225423202
58369.4378241,17.4248524,0.0226674527
58370.4192824,17.3834915,0.0221355408
58371.4200926,17.3856926,0.0221633036
58371.4411111,17.3775654,0.0220610835
58372.3953472,17.4184074,0.0225831401
58373.4445139,17.3762283,0.0220443346
58374.3797222,17.3968239,0.0223046523
58374.3806366,17.4098511,0.0224720407
58375.4146181,17.4058762,0.0224207323
58377.4303009,17.4132118,0.0225155689
58377.4312153,17.4378567,0.0228391867
58378.3986227,17.4459953,0.0229477677
58379.4222454,17.4285297,0.0227157976
58380.4209028,17.3407879,0.0216085371
58380.4218171,17.3698463,0.021964727
58382.3579977,17.4544907,0.0230620261
58383.3775694,17.412281,0.0225034952
58383.3784838,17.4271927,0.0226981957
58384.5269792,17.4280319,0.0227092374
58385.3109259,17.4603691,0.0231416412
58386.3568056,17.4775963,0.0233776215
58386.3578241,17.450304,0.0230055936
58389.3141667,17.399004,0.0223325212
58389.3203125,17.4522133,0.0230313092
58390.2611806,17.4097137,0.0224702694
58397.3983218,17.3767948,0.0220514238
58425.2963426,17.3985138,0.0223262366
58434.31125,17.3262863,0.0214345809
58437.2940162,17.5654526,0.024643939
58441.2729051,17.3428688,0.0216337144
58447.3351273,17.285202,0.0209550615
58447.3360417,17.3596191,0.0218382049
58449.3340278,17.3567352,0.0218027588
58456.1887153,17.3891983,0.022207655
58456.1896296,17.4304352,0.022740908
58456.2558912,17.3818493,0.0221148562
58456.2568056,17.3939953,0.0222685859
58457.175544,17.3433151,0.0216391142
58464.2521181,17.3422241,0.0216259081
58468.2520718,17.3963356,0.0222984143
58468.2534491,17.394886,0.0222799294
58469.1914005,17.4219799,0.0226298086
58472.2580556,17.3953667,0.0222860519
58472.2685301,17.3616543,0.021863278
58474.3100116,17.4152431,0.0225419477
58475.2948611,17.4206657,0.0226126313
58475.2957755,17.4082069,0.022450801
58486.1060301,17.3955383,0.0222882424
58487.12,17.453495,0.0230485871
58487.1209144,17.4710922,0.0232880693
58488.1225347,17.1195221,0.0192097537
58491.1055671,17.4634361,0.0231833681
58491.1115625,17.7216568,0.0271745697
58492.1423727,17.3590412,0.0218310878
58493.1085069,17.4511909,0.0230175313
58494.107963,17.4416924,0.0228902437
58503.1074537,17.5366554,0.02421703
58505.1092245,17.4425049,0.0229010899
58507.2294213,17.4568291,0.023093652
58511.1114352,17.4471912,0.0229637921
58690.4237384,17.1461143,0.0194705427
58692.4859491,17.1951828,0.0199706815
58693.4977315,17.2079811,0.0201052651
58695.4634606,17.2039337,0.0200625192
58695.4643634,17.1741867,0.0197536275
58696.4976968,17.1955013,0.0199740063
58701.4998032,17.2108231,0.0201353841
58704.4811227,17.2515678,0.0205768272
58707.4811574,17.2519341,0.0205808766
58711.4213079,17.2248726,0.0202855747
58711.4222106,17.249939,0.0205588378
58712.438912,17.2589264,0.0206584949
58713.3974653,17.314827,0.0212988555
58714.4187731,17.2674236,0.0207535513
58714.4196875,17.2601089,0.0206716787
58717.4727778,17.2649803,0.0207261313
58720.387662,17.2258339,0.0202959199
58723.5016088,17.2143631,0.0201730318
58726.5018634,17.229599,0.0203365646
58730.4945023,17.2088528,0.0201144908
58735.3780093,17.2087421,0.0201133173
58741.4191435,17.2374325,0.0204216372
58744.4180671,17.2837982,0.0209390149
58747.41875,17.2987537,0.0211110748
58750.3266898,17.2838535,0.0209396388
58756.3922569,17.3028584,0.0211587399
58765.4207176,17.2673302,0.0207525082
58769.3563773,17.2814465,0.0209121853
58772.3579398,17.3199997,0.0213599261
58775.3136111,17.2361832,0.0204080287
58781.3141898,17.2205391,0.0202390123
58785.2929167,17.294342,0.0210600495
58793.3631829,17.3197498,0.0213569608
58796.2937269,17.2257614,0.0202951375
58800.2946065,17.2289829,0.0203299131
58803.2718403,17.2491531,0.0205501672
58812.2099653,17.2288094,0.0203280319
58829.2100231,17.2612038,0.0206838883
58833.2099306,17.2148075,0.0201777536
58851.0851273,17.1750565,0.0197625309
58854.127662,17.169323,0.0197040029
58855.1379514,17.1676903,0.0196874049
58859.1716435,17.2343788,0.0203883927
58862.1991551,17.1856346,0.0198713969
58871.0984606,17.1334076,0.0193450488
58872.1370255,17.2028542,0.0200511403
58875.1215509,17.1763039,0.0197753049
58878.1293981,17.1003227,0.0190258306
58881.1125116,17.1803265,0.0198166296
58885.1275347,17.1604652,0.0196142569
58887.0984606,17.1205082,0.0192192942
58892.12875,17.104332,0.0190639384
58895.1132407,17.1332264,0.01934327
59061.4535532,17.2074833,0.0200999919
59063.3986111,17.2252159,0.0202892702
59064.4393403,17.2164288,0.0201950446
59067.4386111,17.2532043,0.0205949415
59068.4375347,17.2443161,0.0204969347
59072.4883565,17.2336349,0.0203803126
59073.4622338,17.1964874,0.0199843161
59075.4835532,17.2246971,0.020283673
59076.4213889,17.198967,0.0200102888
59076.4223264,17.217617,0.0202077404
59077.4809838,17.2256966,0.0202944446
59079.4563542,17.2919865,0.0210329015
59081.4386921,17.2062073,0.0200865082
59081.4396181,17.2757149,0.0208470784
59082.483287,17.2444191,0.0204980616
59083.461794,17.2250633,0.0202876274
59084.4815625,17.2546463,0.0206109285
59085.4897685,17.3075714,0.0212137066
59086.454375,17.2585297,0.0206540748
59087.4557407,17.2559872,0.020625798
59088.423287,17.2390499,0.0204392746
59089.4754977,17.2388763,0.0204373877
59090.4683218,17.2505054,0.0205650888
59091.460787,17.2655182,0.02073217
59093.3759491,17.2987289,0.0211107824
59093.3768866,17.2578888,0.0206469502
59094.4184028,17.2839508,0.0209407564
59094.437419,17.2963505,0.0210832544
59095.4385185,17.3268375,0.0214411374
59095.4522222,17.3455315,0.0216660015
59096.4229398,17.3335686,0.0215216186
59102.4521065,17.3410225,0.0216113757
59111.3997685,17.2885418,0.0209933054
59114.4009838,17.3097496,0.0212392174
59115.3921412,17.3022118,0.0211512093
59115.3968981,17.2742252,0.0208302252
59116.4069792,17.2657852,0.0207351651
59116.4107523,17.2809296,0.0209063087
59117.3834028,17.2831612,0.0209317487
