RA Dec redshift phot_index luminosity nh_values
240.5783091679458 16.11942617043427 1.2257 1.94606 4.1888978638915466e+44 20.63993
240.54006324545804 66.71175130473664 0.4259 1.31986 4.096415433469663e+43 20.45588
240.49952977630852 66.90349773877031 1.0757 2.42312 6.257409603311652e+57 20.39252
240.4363174499844 66.82367683994792 0.93654 0.0 1.957044642001165e+45 0.0
240.36198106483607 66.72455609581043 1.0257 2.23628 1.0340896879090228e+44 21.44275
240.31280575871835 66.7712548499863 0.6258 3.06539 2.2312574557789902e+44 21.21649
240.19309991022502 66.70819771361151 0.5259 1.66084 1.0841857868842327e+57 21.13459
240.0038180791105 25.74836988151809 2.45869 2.25871 6.6042544242039134e+44 20.17088
239.99842779341705 35.074623421273635 0.7258 1.8256 3.7423626737025494e+43 20.48753
239.99712965273537 66.882205688197 2.36122 2.06239 1.2191059639080049e+45 20.89503
239.98947653630532 35.14297244176833 0.6258 1.77233 5.014870061573319e+43 20.53951
239.97747449640272 35.12517227009487 0.36364 1.51457 2.5556103016803054e+43 21.12728
239.97184393606165 35.019210430014226 1.2257 1.78227 3.5249241100516857e+44 20.89764
239.96503202659864 25.940651717160677 1.9754 2.14658 1.211205921617936e+45 20.67737
239.9641411873881 34.9586230432406 2.2254 1.40967 3.7506411140634985e+58 20.52623
239.95962315418973 34.992809754021984 0.3259 1.80805 6.615323144025844e+42 20.39494
239.95376731520366 34.902084328132105 1.98562 2.53194 2.838680726169944e+58 21.60675
239.9488890095635 34.92156940073525 1.77776 1.32249 1.5678131112399924e+45 21.13686
239.94667945967225 34.9814974981855 0.04353 1.55451 6.257595708268159e+43 22.29208
239.93111598406958 26.048184074404016 1.96866 1.76349 3.472339741574441e+45 20.62222
239.93029652582487 35.101204004355 1.2756 2.12259 9.540746347329788e+57 20.1752
239.90017750761697 27.549337596885962 0.63258 2.53803 1.31364665839606e+44 21.25496
239.88604770018512 26.063608536129266 0.6258 1.98387 3.6423333023270524e+43 20.58023
239.87210297837365 35.20040207343034 0.7258 1.86923 4.738118005133482e+43 20.85512
239.83190811381604 34.9073169781084 0.90486 1.96737 2.898894720798308e+44 20.83508
239.7818489837318 27.364559186042907 0.5758 2.01135 1.3494675603756414e+57 20.48
239.77189513974884 27.660776200078992 1.78838 1.89291 1.0916950362224781e+45 22.03881
239.76587265271033 34.86585367201082 0.2759 1.67708 1.344425258354651e+43 21.00136
239.75775467332798 34.8850234610891 0.55413 2.09067 6.049083490737526e+43 20.3458
239.74782560787838 27.530349153134942 0.8258 0.0 1.286380856558958e+44 0.0
239.70978059646734 27.34931067878922 0.7258 1.88076 1.1537610483597674e+44 20.61227
239.68420822495753 35.19525991838098 1.96383 2.29146 1.728378344155139e+45 20.16385
239.66938695830308 27.465996480455814 0.3259 1.88031 5.12555695062165e+43 20.30371
239.66278482187312 35.18173772623526 1.00061 2.00516 1.0085114483017417e+44 20.30843
239.65793489111874 26.982771470044714 0.8258 1.53623 2.6999117469675937e+44 20.51356
239.6474649924556 27.517334479776792 0.44002 1.60327 1.1867896952201102e+44 20.53393
239.62236676756825 27.28718463341935 0.90836 1.91295 4.119841903694618e+57 20.01458
239.6028395457459 -14.322775533805679 0.2259 0.0 1.1970897036173105e+42 0.0
239.5797224679504 27.410886268412465 3.28002 1.38782 9.581127319171929e+58 20.63796
239.56273515141436 35.08873332190082 0.30575 2.26562 3.013916330280746e+56 20.84674
239.5562851676705 27.045066495486193 0.126 2.33504 4.164894138451523e+55 20.94328
239.5401220671337 35.01457466958307 2.83955 4.44486 6.773897876908714e+58 22.31263
239.3753109886944 27.159221197389943 0.5899 3.23012 3.5329805393003693e+44 20.39967
239.18608833194455 11.154780458770613 0.5758 2.60251 6.646797518958522e+43 20.32878
239.11361179775838 11.234577190634996 1.08964 1.90824 6.459982074485773e+57 20.40436
239.10855878632296 11.043678277955506 0.9757 2.38427 5.112875847887114e+43 21.30875
239.10470220608062 11.162251774038786 0.2259 1.8857 1.5104511889498033e+56 20.34362
239.04776122365922 11.095083365145161 2.74033 2.01005 5.62876447468084e+44 20.19752
239.04300214148415 11.137417021897802 3.05931 1.79016 1.496426691583401e+45 21.93495
239.0290940894281 11.227040189031657 0.3759 1.72093 3.406678384979473e+42 20.80233
238.97688055357307 11.396727803920541 0.6758 1.942 7.891109546289123e+43 20.06175
238.97539236337943 10.99532622213043 0.02493 1.87308 1.4166994026133088e+54 20.40667
238.9659513378475 11.100131499206782 1.4256 2.48219 3.0015692178303307e+44 20.2018
238.9243521495332 11.140267638863424 0.4259 1.50968 6.54898496969899e+56 22.05154
238.91184619322624 11.112182764765082 0.3759 1.86209 1.528062560114909e+42 21.20621
238.8766426255982 11.10589510248573 0.7758 1.85938 2.793486910034832e+57 20.35698
238.8646397124792 11.241626207772546 0.6258 0.85143 5.917519321859473e+43 20.31056
238.86302950402708 11.18640908007287 1.02621 2.0618 3.502209771619615e+44 20.27923
238.85224119300128 11.15917323682768 0.7758 1.89069 3.0951852039839897e+43 20.5685
238.83843211855879 11.199480125935219 1.0757 0.0 5.175884593942308e+44 0.0
238.83586556071307 11.329823280396962 2.2754 2.16257 3.959342569976481e+58 20.26282
238.82380460434894 11.043359811936153 0.7466 1.51556 2.5423873033239104e+57 20.60921
238.82034152546447 11.143993469546514 2.7437 1.92043 4.749444705307358e+44 21.2506
238.7881890187792 11.27816995970574 0.7758 2.87863 4.474624957872857e+43 20.57012
238.7617870766609 11.180164746234146 2.58707 1.86029 1.568759154889344e+45 20.42706
238.75776835207188 11.228269011684384 0.5758 1.4481 1.0755050379682277e+43 22.06163
238.72799569770336 11.16225274277739 1.7755 2.79296 1.6001342653844925e+45 20.64833
238.7258190209224 11.027904222046558 0.3259 1.55295 3.494146126418915e+56 20.76728
238.7202178423833 11.095434646874368 0.6258 1.99475 2.1528793130694795e+43 20.06787
237.6733434722633 -3.888250748985193 0.7758 0.0 7.755622120212474e+43 0.0
237.27320221099853 35.09022746207967 0.5259 2.38753 7.961111556768103e+43 20.55597
237.2108532215449 35.30265821624472 2.1254 0.0 1.4586327317139676e+45 0.0
237.19851908406667 35.17596840332849 0.2759 1.83875 8.645829428105011e+42 20.37864
237.18032688403102 72.03611273194686 1.5756 2.51745 5.2082025705620326e+44 20.56966
237.0746373035132 35.191120802492364 0.2259 2.3609 8.695342546357405e+42 20.02019
237.0091901414575 72.22219172289297 0.7758 2.7269 2.793486910034832e+57 21.87019
236.97545606607855 35.31183915877016 0.9757 1.78905 6.82236965837144e+44 20.29398
236.94520319799005 35.131630647963114 0.3259 2.13427 1.1506972186832564e+43 20.61594
236.9128184184783 35.326963058388735 2.25086 2.06792 3.856102667128784e+58 20.27037
236.77218718616768 72.3582629249293 0.4759 2.15138 8.5308598487054e+56 20.39635
236.7426537649479 72.25055205624334 1.2756 1.73389 9.540746347329788e+57 20.6359
236.68765685222738 72.18318696661751 0.7258 2.02176 5.212017591157661e+43 20.34924
236.63022079388685 72.22277460437992 1.6255 2.39779 4.456823216969717e+44 20.66211
236.48151608357387 48.824956790453925 1.0757 1.57134 5.290595818669971e+44 21.43761
236.3992330330762 48.787243611480136 0.66964 2.32632 1.94808142826296e+57 20.97847
236.37600472240592 48.7691614041654 0.4759 2.71338 8.5308598487054e+56 20.12047
236.21872413659003 72.1051623198923 1.0257 2.1136 9.865252542127733e+44 20.54986
236.10063474726516 53.92961040044747 0.7758 1.19931 2.102261034168891e+44 22.72787
236.0974274077186 54.07099507852937 3.02437 1.73962 1.3133157373009716e+45 21.2775
236.00478990612888 54.12741881391191 0.86082 1.90354 3.0571368106834802e+44 20.66043
235.9975364983989 53.98418533874707 1.0262 1.55081 3.1130184052076083e+44 21.70807
235.96722742337627 54.0007990060778 1.9754 0.0 3.935754361884925e+44 0.0
235.9528592546426 53.98993795939214 0.16293 1.99493 2.7235168732181848e+44 20.33077
235.94660486049813 72.18065798642958 0.30382 1.92776 9.622071589260549e+43 21.2128
235.8182323864127 54.09066283563105 1.1757 0.0 7.797136357221283e+57 0.0
234.71932849787038 59.23971380412865 0.6758 0.0 2.883089154567446e+43 0.0
234.69847858107664 59.449948644151206 0.8258 1.84043 3.4857767467589785e+43 21.52685
234.5248943548515 59.3764505792952 0.2558 1.40383 2.001866371346425e+56 20.84729
234.50084760989307 59.24369045524329 2.0754 1.95898 1.2265076157846562e+45 20.58216
234.4751662951544 59.52069873093932 0.19178 2.10914 1.0465912877806925e+56 20.40634
234.4674866005497 59.29567841200208 2.52051 2.09329 7.521180833952917e+44 20.09598
234.45746420494356 54.43702043070885 1.6755 4.58895 1.8706925692162732e+58 20.70402
234.37824685624264 54.57521828682105 1.48545 0.0 1.3902124265864144e+58 0.0
234.3181813407072 57.81063161069016 1.44635 2.39373 1.753970318807248e+45 20.22343
234.28626326615816 54.585557275982225 1.6755 1.90096 1.8706925692162732e+58 20.94987
234.26216049619578 58.00429201341426 1.2756 0.0 4.395541145653761e+44 0.0
234.25690548510266 57.93878309749931 0.27437 1.99141 2.34933114239385e+56 21.22309
234.25273845136246 54.64179516706108 1.7755 2.13391 1.4174783204605632e+45 20.17975
234.2512065388155 54.480046118310575 0.19136 0.0 1.0414953220538668e+56 0.0
234.22733146313792 54.66020924246031 1.43776 1.49028 1.0905149423283354e+45 21.13305
234.2221934461404 54.68879588940626 0.79585 0.0 1.9979464552564064e+45 0.0
234.21257546892053 54.49095669001802 0.8758 2.18307 1.135999281562442e+44 20.27306
234.20191001676116 57.980674799068154 0.18756 1.55048 3.3407978708481063e+43 20.15375
234.17365329888074 54.58485998206253 0.23557 1.22107 5.421018472549302e+44 22.87102
234.1600203162266 54.55924121788935 0.1151 0.7744 3.212000484850812e+42 20.00222
234.15607272436668 57.73768996080849 2.2254 1.81569 2.3632817977259294e+45 21.06204
234.14530605854588 54.72172994052107 0.9757 2.36882 4.915811794074438e+57 20.19117
234.1405178083751 57.87814457168009 2.27819 1.99436 1.7249220540285643e+45 20.80359
234.13827094975252 54.63785370811908 0.4759 1.95338 8.5308598487054e+56 20.27058
234.12863783979256 57.9802480477583 2.37369 1.78999 1.3455654796995754e+45 20.44983
234.0957618502079 58.08709516410459 0.80215 2.89994 3.0325329596559453e+57 21.04061
234.05066160989583 54.76899298404471 0.5758 5.83659 1.1748500753827304e+44 20.1524
234.03698520835687 57.7746112429451 0.21661 1.13322 3.534856941826651e+43 20.93328
233.96821073528736 57.902745136117474 1.1757 0.0 2.504869641811863e+44 0.0
233.91731985903678 58.13444218541581 0.68616 1.90385 6.109303228832817e+44 20.54237
233.8547799401423 57.749972207153085 0.7258 2.06356 1.7919086785303806e+43 20.38666
233.84212571208724 54.699273308151696 1.5756 3.94948 1.6077475911639808e+58 21.22887
233.77554372696042 23.615715255167 0.30228 0.0 7.684277095299142e+42 0.0
233.74330232917845 57.940689768042795 0.5259 1.53399 1.0841857868842327e+57 20.65609
233.67818098651682 57.796746639363526 1.72131 2.66611 1.1936129052976341e+45 21.1922
233.6470883535897 57.79839805859143 1.2257 1.95015 4.091567980445534e+44 20.12125
233.64451442384876 57.78976908848406 2.0254 1.62873 2.0059721882671068e+45 20.56536
233.4452427016699 30.42692276115289 2.08582 2.26147 5.397185718898751e+44 20.66715
233.42075546547352 32.703016867914194 0.7116 2.62685 2.47598673833995e+44 20.76553
233.38794630999178 30.262992513427527 1.92009 2.86218 2.2220034891156407e+45 20.48232
233.37971068201102 32.83847214505128 0.77123 2.16204 2.237296526768784e+44 20.1814
233.34501927567868 32.731022545245814 2.50095 1.42806 4.6543408706319135e+45 20.70061
233.25459922596013 32.78568036944289 0.6258 1.75285 2.0910272121328746e+44 21.3189
233.24488208821975 32.61853639647836 0.5259 0.0 1.4345434590741775e+44 0.0
233.2388456274713 32.81641806780645 1.18997 1.46225 1.1441228938037506e+45 20.59412
233.18333262679502 32.712976852362644 0.85425 1.72366 7.611739760666048e+44 20.28554
233.16405877008106 30.436317162241323 2.80826 1.19044 9.244985278123918e+44 20.09519
233.1483569262441 32.48379662546579 1.74441 2.64671 2.065731678621965e+58 20.55835
233.1199934962631 4.899616639699362 0.25484 2.04544 1.5846995473028946e+43 20.00464
233.10103040636852 30.50202195638998 0.93022 0.4603 7.741913480291089e+44 21.91828
233.09721643400346 30.32502448450534 1.3756 1.49783 5.295871327982333e+44 22.0949
233.0955849158539 32.6741289146926 1.4756 1.33827 8.43756189985701e+44 20.52085
233.03549225993828 4.7476261925319125 1.2756 1.00215 3.4547159871006816e+44 22.84187
233.03249400575172 4.796759299016214 0.6758 2.08902 2.64045075618259e+47 21.0259
233.02515267553952 -8.515079705906226 1.0757 0.0 6.257409603311652e+57 0.0
233.0235098722074 -8.497389958116491 0.176 0.0 8.649967027880874e+55 0.0
233.00916979869677 30.274611644886477 1.27353 2.45991 3.60983444059373e+44 20.37937
233.00141700424132 4.770646876468524 0.6758 1.20682 9.310179889247876e+43 20.55595
232.99027213754852 4.79457803296203 0.79147 2.11402 2.1764602597445958e+44 20.09643
231.48405572859886 36.10627526370783 0.4759 2.24162 2.2060878720606217e+43 20.81662
231.47448584305545 51.61363481661282 1.2257 1.75381 8.643701711946739e+57 22.11871
230.94555781746467 54.28889612679422 1.3256 2.89067 4.761104860345778e+44 20.53837
230.92642741327296 8.759985276039435 1.0757 2.11404 1.0117298984186924e+44 21.85462
230.91667459138557 8.567640118541187 0.8258 1.99694 6.647212588723769e+43 20.49349
230.86109942280245 8.57479299076441 1.07017 2.22376 4.140245989243961e+44 20.44288
230.82748222100537 8.722382005508782 2.1254 2.25565 1.1909840762653185e+45 20.51626
230.80110779096535 8.549894582742198 1.7755 1.76195 6.130930956191682e+44 20.22173
230.76303692070695 27.741121747440758 0.8758 1.3971 2.8871414159741113e+44 21.06888
230.7358476197646 27.826295420636452 0.5259 0.0 8.112107731540884e+43 0.0
230.71282955543182 8.705266984760813 2.24941 2.50587 2.4273171507606642e+45 20.2298
230.64958459408928 27.61589947430733 0.7758 1.88301 2.8718161973691306e+44 20.55966
230.60687659670825 7.627765210471161 0.6258 1.17762 4.153361039145625e+44 22.3492
230.5979493075682 8.507035185862533 0.3759 1.87165 2.946192604179765e+43 20.63962
230.58843771320204 8.656995622898844 1.3256 2.2823 1.129868098517718e+45 20.36184
230.54722935304318 27.58342214236358 1.6755 0.0 5.2737850060698605e+44 0.0
230.54328021588302 7.5817358976447915 2.23881 2.32069 1.8113670521670642e+45 20.35584
230.51381310059116 27.85042898582441 1.0257 1.88741 1.940743799481827e+44 20.03775
230.49820079974748 7.571168037923959 1.77346 0.0 1.2293320667908882e+45 0.0
230.46425728766425 7.807232146144162 0.7222 2.02019 1.2906395363942295e+45 20.50553
230.4626373547135 7.5472842804528595 1.27613 1.87649 6.5092161771756844e+44 20.22793
230.44451329551967 7.520156045772728 0.58595 1.49136 1.2951420821012152e+44 22.02343
230.4397883242692 7.660221646251879 0.08293 2.35428 1.7035394073918204e+55 21.03343
230.394810127097 7.57629485471533 0.1939 1.03155 1.0725361317313161e+56 20.31511
230.38597277136606 7.594385501924603 0.5259 1.9177 4.604619089223655e+43 20.65413
230.37125873391142 7.542481775519426 0.87449 1.85445 2.2137822623960405e+44 21.35342
230.34603304269518 7.628698791905595 1.3256 2.7191 2.0045077820631796e+44 21.69836
230.31440096391566 7.660030581763908 0.2759 2.0372 3.740990998171754e+43 20.50605
230.2218784697539 -25.036521637486047 0.8258 1.41462 8.802774332442226e+43 22.70978
230.07076795944545 -25.228649280323303 0.65809 1.33363 2.365581167543996e+44 20.4661
230.06499254728666 0.11606212108467874 0.4259 1.73562 2.521993678736482e+43 21.53414
229.9856634474959 0.2707538588538754 1.5256 0.0 3.431787907565116e+44 0.0
229.97249879212717 0.37256353188845254 1.68758 2.20506 5.512683294297141e+44 20.31939
229.95690930168414 -24.90285295950921 0.34735 1.76084 9.871929705102321e+42 20.4791
229.95458967040088 0.04971302431470012 0.82344 1.91522 3.790789470083253e+44 20.63311
229.93335832111535 0.19650718945390502 0.7258 1.97515 2.4031222961346173e+44 20.16478
229.90049405367415 -24.94138678034463 1.56524 1.954 2.7555773230401402e+44 20.3106
229.8988968198237 -25.039080540466923 0.41004 2.23585 4.3791140915170774e+43 20.02027
229.8932310022408 -24.904413638695893 1.66668 2.06074 9.396768764312453e+44 20.18476
229.87690695375295 -25.00868257827198 1.3256 3.03206 4.942853590337147e+44 22.67976
229.86224582657522 0.09891611526329819 0.7258 1.78215 5.820976859861178e+43 20.51528
229.85961233820976 0.17353165010428748 0.7757 1.53109 3.662765379482865e+44 22.19873
229.84944803212662 -24.96194860682403 1.8255 2.44655 1.5837230642079284e+45 20.29325
229.8098155206096 0.19396594810683185 0.6758 2.3046 1.369266781917331e+44 20.22445
229.80380390099177 0.18939599414789607 0.95128 2.05064 4.8646729172383935e+44 20.31084
229.7844479316985 0.24162947100088292 0.5758 2.34487 1.05711552032822e+44 20.54174
229.7134865527168 0.2809791724035196 1.1757 2.44771 1.6398537951722112e+44 20.6751
229.41906259406312 56.387898532965984 0.77719 4.14503 3.0025944724409863e+44 20.16475
229.369670959026 56.33902771942654 1.3256 2.13064 2.3992623923592077e+44 20.27791
229.27178248299853 -0.8185055391910879 0.5758 1.88222 8.016641250350198e+43 21.25841
229.27019977180805 56.12688352231936 1.4756 2.59925 6.027635360148641e+44 20.35867
229.26564659603577 56.394175298423576 0.4978 1.77576 9.501462684066226e+56 20.22398
229.23244627161947 6.927671011438593 1.2257 2.37283 4.928329896403967e+44 21.25018
229.21672609402464 56.33975773656176 1.99409 1.98623 5.316589905648111e+44 20.17033
229.21628211401622 56.19213821259416 1.3256 1.96899 9.601691468193967e+44 20.2748
229.21369282026026 56.48106360786862 0.5259 2.01616 2.95021529081353e+43 20.26244
229.13215334931584 6.981440878969745 1.9754 2.20776 1.3007624322796365e+45 20.96947
229.13026517654552 56.16386324564166 0.24566 1.3526 2.6540969112915933e+43 22.80299
229.11738179899268 56.17338349552122 0.5258 2.34149 1.9172770193370434e+44 21.46891
229.11302329192733 56.34578779823139 0.75649 2.13075 6.1714303775171886e+44 20.31246
229.1072130134988 56.46609187157162 1.02186 1.88385 1.2131638000277943e+45 20.78241
229.10647798880353 7.111803784631914 1.0257 2.61944 2.8969980795277613e+44 20.2849
229.0702215485964 0.1345772068726352 0.02386 1.61112 2.8137089668750235e+43 20.53271
229.05206168049472 56.331231082284404 1.8254 2.12559 1.4130606904398139e+45 20.20973
229.00388466098613 0.16389750266963035 0.9257 2.0343 6.113143469464872e+44 20.01671
228.94777973986578 56.17580584169777 0.14636 2.21203 1.8575065444653778e+43 20.02509
228.9408534762818 6.9907110832887325 0.126 2.26066 1.0492862145436965e+45 20.9148
228.94065872190419 4.4117151409642394 3.32613 2.34357 9.906924839957195e+58 20.22458
228.91665181443946 4.400984411708528 2.82465 1.91778 2.9017881631571044e+45 20.38367
228.91021687932982 56.152481159083614 0.2259 1.54335 7.875111208013575e+42 20.94702
228.9096813206482 4.560489301479955 0.37882 1.80082 3.42742825260827e+43 20.50163
228.8862671710502 56.400334541642124 1.34448 1.19723 4.900006048418931e+44 21.91911
228.86359906939688 56.12236737616676 0.7258 0.0 4.726458759578343e+43 0.0
228.85447846748085 4.3627151760043645 0.6258 0.2346 3.205528811173938e+43 20.21307
228.8352650219736 4.320071830175986 0.9757 2.17083 2.7347349892911603e+45 20.17538
228.82284614336885 4.4802736279777 1.5755 2.17949 2.5644834309950265e+45 20.18639
228.80368919217455 4.289433729075619 2.0254 1.66541 1.557165981838667e+45 21.18142
228.79200359656426 56.4764955450353 1.6255 1.98165 3.3983288921830052e+44 20.21548
228.777382315029 4.325988783244103 0.17391 1.61928 8.692433354580233e+42 20.63955
228.75248372250127 4.402040263548763 0.4259 1.91728 3.6461454869504705e+43 20.30093
228.73669353688825 4.36736842165751 0.6535 0.0 5.871033363271052e+44 0.0
228.7263078729415 4.369904153775045 1.2756 1.49064 8.985088306037288e+44 20.8182
228.72433028543998 56.17542536942966 0.1135 2.34635 2.1528478245203712e+43 20.29754
228.67731434469806 4.4129230830335615 1.44174 1.84313 2.139771494810956e+45 20.74009
228.63954840841984 56.19202521370779 1.9754 0.0 1.2475213459544586e+45 0.0
228.006397662336 5.727728050481214 1.11074 2.42307 8.454611527971548e+44 21.60792
227.93368022570323 5.463714417390215 0.08044 1.74066 2.7753287253357903e+43 20.49074
227.93343328138505 6.092877688858984 0.3759 1.80966 1.9188504793820248e+43 20.47268
227.92194226391118 5.302544883002028 0.6758 1.23047 4.002193408914935e+43 20.14587
227.8904298998634 5.76314446687912 2.30862 1.8542 1.4018212405102958e+45 20.03841
227.8878043854831 5.8882442381383475 2.36738 5.9002 4.3602712015643605e+58 20.07536
227.85392891863083 6.220457975191073 0.86121 2.16592 3.6122664077060646e+57 21.53685
227.84810786501765 5.678003797893621 0.6258 0.0 1.651732387718222e+57 0.0
227.83415371906273 5.306631348821263 1.56606 2.10439 7.52338978036089e+44 20.25766
227.79770994071126 5.380543326317549 1.2257 2.53781 4.54872593819076e+44 20.37965
227.7908033672544 6.123037841707384 2.25561 2.75605 1.3342884828410515e+45 20.11066
227.77678110563355 5.689738281830679 0.5758 0.0 2.657617342163222e+43 0.0
227.77661226113437 6.187556453867174 0.17529 1.98705 6.089212545258441e+43 20.67712
227.76702662617927 5.860171897968407 1.0757 5.9809 5.403119642894892e+44 20.04639
227.74912366817557 5.17500352237806 2.57386 3.11381 5.341698319634061e+58 21.65799
227.74631511503952 6.148393230684026 0.95775 2.11199 5.084366755114747e+44 21.56002
227.69392163293043 5.959616768501345 1.2756 2.57484 5.2039408282122596e+44 20.11426
227.6713142783954 33.58466212550631 1.12283 2.02181 6.957916928374542e+57 20.45073
227.6577795096711 6.181874259715589 0.09389 2.2063 7.846702366230044e+41 20.42067
227.65629065548345 33.45081961678686 0.79507 1.86874 2.1758386332379584e+44 20.94384
227.65524622089504 5.803971498065145 0.8258 1.56047 6.670518123173045e+43 20.63036
227.6448220613756 6.111056873070877 0.2259 1.97128 4.628461924146146e+42 21.28846
227.6262624463423 5.618028990802759 2.7725 2.00189 7.944343388089004e+44 20.64834
227.57384004952246 5.782979207653335 1.4756 2.63382 5.749326491054682e+44 21.68688
227.5171723728509 5.805585087884879 0.6258 0.0 8.792040594922135e+43 0.0
227.4525986705806 33.607469725518634 0.01271 2.80559 1.1284006175249392e+43 20.09549
227.42953558314343 33.52774008587484 0.5259 1.82463 6.985921635020541e+43 20.71395
227.4195552971822 67.32451018730316 1.32018 1.95215 2.323308901624319e+44 20.82047
227.31714865200652 33.45818855356949 1.1757 2.1011 1.1192191419878207e+44 20.56293
227.1683078739577 67.29687277841008 1.62086 1.5428 6.10093423540106e+44 22.32708
227.15701788877675 67.2763143635144 3.0 2.42881 2.389327743713318e+45 21.36621
226.83112572087148 58.04539213037758 0.5259 0.0 1.5424592866159476e+43 0.0
226.72948062368783 1.4955753171766375 1.1757 1.9133 3.551690627910235e+44 20.51342
226.71615202253955 1.691196316355443 2.59049 1.70798 1.684403894527274e+45 20.43048
226.71424396258885 1.4044582556128733 1.78163 1.81761 1.8132820524793804e+45 21.18113
226.58198733993493 1.4112971440201147 1.64691 2.30369 1.3379676165533973e+45 20.48983
226.51464296946187 1.4660385736284707 0.43528 1.89412 5.608851211313276e+43 21.85085
226.39104882677842 1.5336895255729703 1.79578 1.21345 2.2184924488349186e+58 21.69237
226.12147491110002 10.381888993357048 1.0757 1.98123 8.4353786935996e+43 21.00735
226.11830855448778 10.315565534151194 1.02429 2.23723 5.5434563281527235e+57 20.17535
226.10410000708148 10.494238226457222 0.4759 1.79309 1.5547938249239992e+43 20.70641
226.07770235613975 10.311592058577515 0.5758 2.36358 1.5034273587231517e+44 20.28397
226.05673809148252 10.352198109001087 0.176 2.79965 2.952462920018748e+42 20.80963
226.02293801068097 10.258960765558827 0.6758 1.90496 6.7895043734416795e+43 20.36932
225.97135399567796 10.499276923109592 1.3256 2.02814 6.318118202510499e+44 20.44608
225.94207762424642 10.2998795008249 1.9255 2.05944 8.83121451055077e+44 20.45368
225.9139361414368 10.305692303096958 0.7758 1.6443 7.874747561743737e+43 20.5317
225.8848614548213 10.366130322448209 0.2259 1.69662 1.1460582594007817e+42 20.68874
225.470131900364 1.8106090664890975 1.1256 1.64713 1.6040486648106205e+44 21.36716
225.45354381737678 1.7347154523586046 0.06302 2.25814 1.3586377784668555e+43 20.07099
225.43835532017007 -10.918871815931869 1.6255 1.65386 6.5178657030985635e+44 20.98373
225.43286251690662 -10.762207387599592 0.9757 2.43372 4.541561997803605e+43 20.54012
225.40060271763267 1.6045611850050607 1.5255 0.0 5.5885635194864466e+44 0.0
225.39993346617246 1.6980552635542987 0.3759 1.44446 4.876869505568911e+56 20.43245
225.384093890859 1.5131112224797616 1.2756 1.78423 3.768446462641603e+44 23.01181
225.38307043192017 1.6237081333214507 0.7258 2.75501 9.45139410601585e+43 20.68203
225.35982328226785 2.0697356380373066 0.6758 0.51147 3.6173295188448095e+43 22.73467
225.35674474029238 1.4904968838392723 0.4259 1.71864 1.1483492568884449e+44 20.62579
225.33812741427658 1.6371297249544727 0.26984 1.32798 2.261497441354219e+56 20.14506
225.3162545404503 1.8346125010703946 0.5758 2.202 2.947965855765806e+44 20.50352
225.273222682924 1.582499348277252 0.29987 1.95834 8.924845893803852e+42 20.35818
225.25603672022848 -10.665583801444962 1.2257 3.53035 2.9529070131362193e+44 20.16368
225.20405805862862 1.7692753604617828 1.6255 1.9328 1.244988694859677e+45 21.46975
225.1709532104093 1.6870643214522998 2.33311 0.0 2.2847427921892198e+45 0.0
225.1569589224391 1.5885490159186695 0.88862 1.93505 1.0487566153662566e+44 21.33497
225.10466054016297 1.8738528562434822 0.7258 1.88393 4.171630872564155e+44 20.30022
225.09570605243653 -10.757829456656953 1.2771 2.27998 9.568527463278049e+57 20.23296
225.0831218252003 -10.682095885531744 2.18957 1.84999 1.5124890088037534e+46 21.44009
225.0399610698478 1.9613079361512513 1.3756 2.15121 6.000499786797896e+44 20.60566
224.9707074893977 52.69309772628571 0.3759 1.92241 1.1068560289460444e+43 20.2492
224.9541730232267 52.74621595276969 0.91526 1.47859 2.03860491516429e+44 20.13955
224.8961293539615 52.99997695427453 0.2759 0.0 2.0113454304734943e+43 0.0
224.88475775826691 52.93337135246977 1.8255 1.98552 1.1160129690666285e+45 20.39813
224.88191002169685 52.8798745827785 2.29419 2.12546 2.1420136323993457e+45 20.31741
224.80419175679134 52.89129397677237 1.7755 2.35722 4.066459256858028e+44 21.15591
224.80092881717928 52.670913226593306 0.15429 1.94684 6.47315851107939e+55 20.36123
224.76392257164252 52.88814577607119 0.07426 1.4378 1.9788951702049387e+42 20.25243
224.75661563926192 53.00042445290409 0.28985 2.05739 4.163213498167286e+41 20.06428
224.70264816781813 52.91405317240985 0.8758 0.0 1.5863099806726974e+44 0.0
224.67888189245386 52.826522169348756 0.7258 2.18537 1.3562066602382276e+44 20.62732
224.64913046608586 66.10577148382393 0.41793 2.25486 3.0128520397419863e+43 20.31028
224.642396336481 52.76171787332042 1.1257 1.65121 2.3617451112227078e+45 20.3543
224.64147551087436 52.685249854207555 1.08875 2.32698 1.993118765229357e+45 20.22969
224.63707695766945 -11.74972584038874 0.5758 2.46382 1.7153488238584621e+44 20.04249
224.59730174816804 -11.679044153379724 1.1256 2.03632 4.502124908988818e+45 20.59388
224.57716870113143 52.74655381895878 0.9257 2.19579 4.316727046285716e+57 20.37665
224.56085762168027 0.42010296283878984 1.67145 0.0 9.52367662838052e+44 0.0
224.5451905932203 -11.611082978429645 1.50671 1.72556 2.5513288634736888e+44 20.59236
224.52596588844193 52.94005375398246 0.70131 1.98316 9.367115283500737e+43 20.20445
224.51116360892985 52.878015876849084 0.02262 1.43214 3.922174193834428e+41 20.10831
