532106300002497,0,58204.4215162,16.0370789,0.0176007655
532106300002497,0,58204.4422685,16.0372124,0.0176008232
532106300002497,0,58207.3872222,16.0425529,0.0176032204
532106300002497,0,58207.4312847,16.050415,0.0176069532
532106300002497,0,58210.4090856,16.0723572,0.017618658
532106300002497,0,58210.4311921,16.0764618,0.0176210571
532106300002497,32768,58235.3004398,16.1254158,0.0176549722
532106300002497,32768,58235.3553819,16.1301842,0.0176588073
532106300002497,0,58236.2933565,16.1483917,0.0176743269
532106300002497,0,58237.2992593,16.1546135,0.0176799521
532106300002497,0,58246.335625,16.1082745,0.0176419765
532106300002497,0,58255.3360764,16.0932369,0.0176315773
532106300002497,0,58258.2942824,16.1213531,0.0176517796
532106300002497,32768,58267.2159606,16.1753731,0.0176999383
532106300002497,32768,58270.2696759,16.1538239,0.0176792294
532106300002497,0,58276.2532292,16.16119,0.0176860821
532106300002497,0,58282.2919444,16.1483383,0.0176742747
532106300002497,0,58288.2098843,16.1777306,0.0177023225
532106300002497,0,58294.2101273,16.1635704,0.0176883452
532106300002497,0,58301.2538542,16.2046356,0.0177313183
532106300002497,0,58304.2109028,16.2234955,0.0177535769
532106300002497,0,58307.2111458,16.2291374,0.0177605469
532106300002497,0,58312.2534838,16.2497692,0.0177873038
532106300002497,0,58315.1697454,16.2471848,0.0177838467
532106300002497,0,58328.2414583,16.2741203,0.0178214442
532106300002497,0,58332.1733565,16.3298054,0.0179102737
532106300002497,32768,58336.2347454,16.3411045,0.0179301742
532106300002497,0,58343.1708218,16.3223648,0.0178975184
532106300002497,32768,58346.1486921,16.3223801,0.0178975426
532106300002497,0,58364.1918171,16.2538624,0.0177928433
532106300002497,0,58368.1944329,16.2787971,0.0178283229
532106300002497,0,58480.528287,16.3260021,0.0179037191
532106300002497,0,58492.546169,16.3289337,0.0179087687
532106300002497,0,58502.4817477,16.3395042,0.0179273207
532106300002497,0,58505.4965741,16.3726368,0.0179891642
532106300002497,0,58507.550706,16.324852,0.017901754
532106300002497,0,58511.5021065,16.3745861,0.0179929864
532106300002497,0,58522.5175579,16.3654766,0.0179753192
532106300002497,0,58526.5456481,16.3880882,0.0180199593
532106300002497,32768,58539.4156713,16.3835907,0.018010864
532106300002497,32768,58543.5220602,16.4709454,0.0182070844
532106300002497,0,58547.3945139,16.4102211,0.0180662666
532106300002497,32768,58568.3785764,16.3564491,0.0179582424
532106300002497,0,58575.4834838,16.347641,0.0179419816
532106300002497,0,58580.4574653,16.3253479,0.0179026034
532106300002497,0,58583.3969213,16.318615,0.0178912003
532106300002497,0,58592.4544907,16.2948837,0.0178527907
532106300002497,0,58597.461169,16.2999649,0.0178607851
532106300002497,0,58599.3475694,16.305666,0.0178698953
532106300002497,0,58608.3156366,16.2534943,0.0177923404
532106300002497,0,58616.2746296,16.299572,0.0178601574
532106300002497,0,58619.2741551,16.3254089,0.017902704
532106300002497,0,58632.3412269,16.3144684,0.0178842843
532106300002497,0,58635.2128356,16.3132877,0.0178823341
532106300002497,0,58638.316331,16.2967529,0.017855715
532106300002497,32768,58641.2298958,16.2902031,0.0178455412
532106300002497,0,58644.2098727,16.3087616,0.0178749114
532106300002497,0,58646.2086574,16.3233681,0.0178992245
532106300002497,0,58647.2121875,16.3451424,0.0179374423
532106300002497,0,58650.1926505,16.34058,0.0179292355
532106300002497,0,58653.2743403,16.2911854,0.0178470556
532106300002497,0,58657.2100463,16.2834244,0.0178352371
532106300002497,0,58663.2118056,16.2704811,0.0178161617
532106300002497,0,58666.2090856,16.2544479,0.0177936405
532106300002497,0,58672.183044,16.2597218,0.0178009141
532106300002497,0,58675.2990046,16.295269,0.0178533942
532106300002497,0,58678.2710301,16.2907486,0.017846385
532106300002497,0,58684.1899306,16.275692,0.0178237427
532106300002497,0,58690.1924306,16.2455769,0.0177817065
532106300002497,0,58693.2337847,16.2337532,0.0177663621
532106300002497,32768,58698.1936343,16.2047348,0.0177314319
532106300002497,0,58705.2482639,16.1911392,0.0177163724
532106300002497,0,58708.1747569,16.17943,0.0177040622
532106300002497,0,58712.1489699,16.1922207,0.0177175384
532106300002497,0,58715.1537153,16.1856575,0.017710533
532106300002497,0,58718.1559606,16.2022705,0.0177286398
532106300002497,0,58723.1512847,16.1874924,0.017712472
532106300002497,0,58726.1660648,16.2082939,0.0177355111
532106300002497,0,58728.146331,16.1884842,0.0177135281
532106300002497,0,58729.1604861,16.1964378,0.017722141
532106300002497,0,58734.1700463,16.1952744,0.0177208651
532106300002497,32768,58749.1288426,16.2055359,0.0177323427
532106300002497,0,58760.1455324,16.1865997,0.0177115239
532106300002497,0,58852.5253241,16.2875023,0.0178414062
532106300002497,0,58861.5040162,16.2558117,0.0177955106
532106300002497,32768,58873.5487037,16.3354492,0.0179201327
532106300002497,0,58879.5204051,16.3154964,0.0178859923
532106300002497,0,58883.4828241,16.3755989,0.0179949701
532106300002497,0,58886.4991782,16.3964653,0.0180371776
532106300002497,0,58891.4782755,16.4058647,0.0180569515
532106300002497,0,58894.5629282,16.345787,0.0179386139
532106300002497,0,58904.5470486,16.357872,0.0179609079
532106300002497,32768,58914.4819329,16.3561478,0.0179576781
532106300002497,32768,58956.3769097,16.1559238,0.0176811554
532106300002497,0,58963.3355556,16.1495056,0.0176753197
532106300002497,0,58964.3584491,16.1603813,0.0176853202
532106300002497,32768,58967.4217708,16.1209717,0.0176514871
532106300002497,0,58974.4499074,16.1942482,0.01771974
532106300002497,0,58977.3524074,16.2617836,0.0178037975
532106300002497,0,58980.3995486,16.1877861,0.0177127793
532106300002497,32768,58987.247419,16.139595,0.0176666528
532106300002497,32768,58991.3140162,16.1149693,0.0176469088
532106300002497,32768,58994.2706597,16.1237183,0.0176536292
532106300002497,0,59000.2547222,16.1295166,0.0176582616
532106300002497,0,59005.2081019,16.1241989,0.0176540129
532106300002497,0,59009.2514815,16.0752144,0.0176203176
532106300002497,0,59009.2654514,16.0949173,0.0176326893
532106300002497,32768,59012.2947454,16.090395,0.0176297165
532106300002497,32768,59016.2006944,16.0951614,0.0176328532
532106300002497,32768,59019.2528356,16.1076679,0.0176415369
532106300002497,32768,59022.2031713,16.1068802,0.0176409781
532106300002497,32768,59025.2304051,16.0794411,0.0176228434
532106300002497,0,59028.1996991,16.1135254,0.0176458284
532106300002497,0,59031.1903009,16.1512413,0.0176768806
532106300002497,0,59034.2108218,16.1079407,0.0176417381
532106300002497,32768,59043.2108102,16.105114,0.0176397134
532106300002497,32768,59049.2087269,16.1217346,0.0176520795
532106300002497,32768,59050.191713,16.1175003,0.017648818
532106300002497,0,59050.1926389,16.0964088,0.0176336952
532106300002497,0,59051.1704398,16.11269,0.01764521
532106300002497,32768,59053.1922569,16.0897179,0.0176292751
532106300002497,0,59054.2542014,16.1052418,0.0176398065
532106300002497,0,59059.2759028,16.1206703,0.0176512543
532106300002497,0,59062.1892708,16.1332474,0.0176613219
532106300002497,0,59063.2608102,16.1420326,0.0176687483
532106300002497,0,59064.1918403,16.1493034,0.0176751409
532106300002497,0,59064.1927778,16.146328,0.0176724978
532106300002497,0,59066.1946991,16.1300278,0.0176586807
532106300002497,0,59067.1948148,16.1420059,0.0176687241
532106300002497,0,59071.2124884,16.1187668,0.0176497884
532106300002497,0,59072.225544,16.1169624,0.0176484119
532106300002497,0,59073.211169,16.1433296,0.0176698714
532106300002497,32768,59075.1701273,16.0804024,0.0176234245
532106300002497,0,59076.1746528,16.1482544,0.017674204
532106300002497,0,59078.1939352,16.1459694,0.0176721793
532106300002497,0,59080.1922454,16.1728802,0.017697433
532106300002497,0,59081.2503472,16.1920967,0.0177174043
532106300002497,32768,59082.2058102,16.2114201,0.0177391376
532106300002497,32768,59083.1628241,16.381773,0.0180072151
532106300002497,0,59084.1705208,16.2008648,0.0177270602
532106300002497,0,59093.1848843,16.2032223,0.0177297108
532106300002497,0,59215.5738773,16.3493023,0.0179450195
532106300002497,0,59217.5467014,16.3484535,0.0179434679
532106300002497,0,59219.5295023,16.3374519,0.017923668
532106300002497,0,59221.5035995,16.3743515,0.0179925226
532106300002497,0,59221.504537,16.3437881,0.0179349948
532106300002497,0,59224.5456829,16.3632278,0.0179710295
532106300002497,0,59226.5443056,16.3644676,0.0179733913
532106300002497,0,59226.5452315,16.3581886,0.0179614983
532106300002497,0,59227.4977083,16.3558693,0.0179571621
532106300002497,0,59228.5162731,16.3833466,0.0180103723
532106300002497,0,59230.4851042,16.3768425,0.0179974195
532106300002497,32768,59231.5554745,16.3747044,0.0179932136
532106300002497,0,59232.5434491,16.3800602,0.0180038046
532106300002497,0,59248.4951736,16.3941994,0.01803248
532106300002497,0,59248.4961111,16.3717918,0.0179875232
532106300002497,0,59250.482338,16.3888798,0.0180215724
532106300002497,0,59250.4832755,16.3811722,0.0180060193
532106300002497,0,59252.5264699,16.3698235,0.0179836918
532106300002497,32768,59254.5421991,16.3779049,0.0179995261
532106300002497,32768,59256.5108218,16.3729973,0.0179898702
532106300002497,32768,59258.5405671,16.4271202,0.0181034058
532106300002497,32768,59258.5415046,16.378973,0.0180016458
532106300002497,32768,59260.4997222,16.4319191,0.0181142408
